address,bizhour,img,lat,link,lng,name,rating,rest_type,tel
경기 파주시 탄현면 성동리 96-9,운영시간: 11:00 ~ 21:00  휴일: 명절 휴무,http://www.menupan.com/restaurant/restimg/009/zzmenuimg/h4923294_z.jpg,37.7938552202194,http://www.menupan.com/restaurant/onepage.asp?acode=H492329,126.686180148867,옛날시골밥상,3.8,한식-한정식,031-945-5957
경남 거제시 일운면 지세포리 371,"운영시간: 10:00 ~ 22:00  휴일: 둘째, 넷째주 월요일",http://www.menupan.com/restaurant/restimg/007/zzmenuimg/j7005974_z.jpg,34.8315444917036,http://www.menupan.com/restaurant/onepage.asp?acode=J700597,128.714877261959,강성횟집,2.9,일식-생선회,055-681-6289
경기 수원시 장안구 정자동 71-5,운영시간: 00:00 ~ 00:00  휴일: 명절 당일,http://www.menupan.com/restaurant/restimg/007/zzmenuimg/h4923474_z.jpg,37.2915467117733,http://www.menupan.com/restaurant/onepage.asp?acode=H492347,127.002914974019,뼈다귀진국,3.6,한식,031-242-2309
서울 영등포구 여의도동 23 IFC몰 지하 3층,운영시간: 11:00 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/t16828530_z.jpg,37.5249358993649,http://www.menupan.com/restaurant/onepage.asp?acode=T168285,126.925285110309,어니스트키친 IFC몰점,4.0,기타/세계-퓨전푸드,02-6137-5400
충남 천안시 서북구 두정동 1500 스타펠리스 101호,운영시간: 11:00 ~ 21:00  휴일: 매주 일요일 휴무,http://www.menupan.com/restaurant/restimg/004/zzmenuimg/b3000144_z.jpg,36.8330509208964,http://www.menupan.com/restaurant/onepage.asp?acode=B300014,127.143044169948,이고집만두,4.4,분식,041-567-2027
서울 송파구 삼전동 1-4 아카데미빌딩 1층,운영시간: 11:30 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/004/zzmenuimg/r1073045_z.jpg,37.5069368666359,http://www.menupan.com/restaurant/onepage.asp?acode=R107304,127.090994704599,돈까스의집,4.3,양식-기타,02-413-5182
충남 서천군 장항읍 원수리 141-4,운영시간: 09:30 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/j3005458_z.jpg,36.0005220789521,http://www.menupan.com/restaurant/onepage.asp?acode=J300545,126.725564941188,금강횟집,4.5,일식-생선회,041-956-7255
경기 수원시 장안구 파장동 575,운영시간: 08:30 ~ 21:00  휴일: 매주 일요일,http://www.menupan.com/restaurant/restimg/000/zzmenuimg/h4935904_z.jpg,37.3100184628035,http://www.menupan.com/restaurant/onepage.asp?acode=H493590,126.992224862789,곤지암소머리국밥,3.3,한식-일반한식,031-247-1066
전북 군산시 미장동 52-61,운영시간: 11:00 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/j50065524_z.jpg,35.9697516829551,http://www.menupan.com/restaurant/onepage.asp?acode=J500655,126.72710187072,일품횟집,4.5,일식-생선회,063-442-5292
서울 용산구 한남동 743-8,운영시간: 11:00 ~ 18:00  휴일: 매주 일요일,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/g1017053_z.jpg,37.5370552860015,http://www.menupan.com/restaurant/onepage.asp?acode=G101705,126.999145961774,오월의종 단풍나무점,4.3,베이커리,02-749-9481
대전 중구 오류동 149-25,운영시간: 09:00 ~ 22:00  휴일: 명절,http://www.menupan.com/restaurant/restimg/006/zzmenuimg/h3026064_z.jpg,36.3233834387688,http://www.menupan.com/restaurant/onepage.asp?acode=H302606,127.410786779849,한영식당,3.4,한식,042-533-2644
경기 안양시 동안구 비산3동 161-2,운영시간: 10:00 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/c4025156_z.jpg,37.4101391303466,http://www.menupan.com/restaurant/onepage.asp?acode=C402515,126.951066776018,왕재,4.3,중식-코스,031-384-8182
서울 서초구 서초동 1316-28 우송빌딩 지하1층,운영시간: 10:00 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/006/zzmenuimg/d1030665_z.jpg,37.4981050791457,http://www.menupan.com/restaurant/onepage.asp?acode=D103066,127.025270252689,느린마을양조장 강남점,4.0,카페/주점,02-587-7720
서울 강남구 청담동 4-1 SSG푸드마켓 1층,운영시간: 08:00 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/007/zzmenuimg/d10261719_z.jpg,37.5232903883157,http://www.menupan.com/restaurant/onepage.asp?acode=D102617,127.044118378156,더메나쥬리(the menagerie),4.1,카페/주점-카페,02-6947-1275
경기 고양시 일산동구 풍동 1124 1층,운영시간: 06:00 ~ 23:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/000/zzmenuimg/h49342011_z.jpg,37.6693865008542,http://www.menupan.com/restaurant/onepage.asp?acode=H493420,126.788329325586,참살이콩나물국밥,3.8,한식-일반한식,031-903-5900
전북 전주시 완산구 중화산동2가 652,운영시간: 10:00 ~ 21:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/003/zzmenuimg/h5025734_z.jpg,35.8177728421266,http://www.menupan.com/restaurant/onepage.asp?acode=H502573,127.12339170079,옛날팥죽집,4.1,한식-일반한식,063-226-2022
광주 광산구 도산동 1104-7,운영시간: 11:00 ~ 21:30  휴일: 명절,http://www.menupan.com/restaurant/restimg/002/zzmenuimg/h5025224_z.jpg,35.1272943073708,http://www.menupan.com/restaurant/onepage.asp?acode=H502522,126.789566881675,옛날에금잔디,4.1,한식-일반한식,062-941-5316
서울 성동구 성수동2가 277-17,운영시간: 10:00 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/000/zzmenuimg/h12116023_z.jpg,37.5450240809414,http://www.menupan.com/restaurant/onepage.asp?acode=H121160,127.057612988898,굴사랑낙지마을,3.6,한식-해물요리,02-499-9259
서울 양천구 목동 905-34 하나프라자 106호,운영시간: 08:30 ~ 21:00  휴일: 매주 일요일,http://www.menupan.com/restaurant/restimg/000/zzmenuimg/b1022504_z.jpg,37.5315680366491,http://www.menupan.com/restaurant/onepage.asp?acode=B102250,126.875973083693,로봇김밥,3.6,분식,02-2642-1313
경기 수원시 장안구 천천동 503-1,운영시간: 10:30 ~ 21:00  휴일: 연중무휴 (월요일휴무:동절기 10월~3월),http://www.menupan.com/restaurant/restimg/002/zzmenuimg/h49361210_z.jpg,37.2994975698475,http://www.menupan.com/restaurant/onepage.asp?acode=H493612,126.977950137102,수천칡냉면,3.6,한식-냉면,031-269-6868
제주 서귀포시 성산읍 시흥리 12-64,운영시간: 07:00 ~ 21:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/006/zzmenuimg/h60213610_z.jpg,33.4780601056001,http://www.menupan.com/restaurant/onepage.asp?acode=H602136,126.908231073058,시흥해녀의집,4.2,한식-해물요리,064-782-9230
강원 속초시 영랑동 131-142,운영시간: 06:00 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/004/zzmenuimg/h2014742_z.jpg,38.2146414742171,http://www.menupan.com/restaurant/onepage.asp?acode=H201474,128.596994274697,속초동해물곰탕,4.0,한식-일반한식,033-635-2358
경기 파주시 탄현면 성동리 82-15,운영시간: 08:00 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/000/zzmenuimg/g4020004_z.jpg,37.7912396059387,http://www.menupan.com/restaurant/onepage.asp?acode=G402000,126.685125180402,류재은베이커리,3.0,베이커리,031-944-8107
서울 송파구 송파동 59-7 2층,운영시간: 12:00 ~ 22:00  휴일: 명절,http://www.menupan.com/restaurant/restimg/001/zzmenuimg/j10386159_z.jpg,37.5109817674866,http://www.menupan.com/restaurant/onepage.asp?acode=J103861,127.109812888836,스시랑랑,4.1,일식-초밥/롤전문,02-2203-8588
서울 영등포구 영등포동6가 69-2,운영시간: 12:00 ~ 22:30  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/008/zzmenuimg/h1209489_z.jpg,37.520720363117,http://www.menupan.com/restaurant/onepage.asp?acode=H120948,126.903862957652,킹크랩대게한상,4.2,한식-해물요리,02-2635-6626
경북 경주시 황오동 243-2,운영시간: 10:30 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/004/zzmenuimg/d7011548_z.jpg,35.8426497154748,http://www.menupan.com/restaurant/onepage.asp?acode=D701154,129.215157971299,신형섭의커피볶는집(Cafe AAA),4.4,카페/주점-커피전문,054-776-4948
경기 남양주시 별내동 951-1,운영시간: 11:30 ~ 22:00  휴일: 매주 일요일,http://www.menupan.com/restaurant/restimg/008/zzmenuimg/j4033585_z.jpg,37.6662855618044,http://www.menupan.com/restaurant/onepage.asp?acode=J403358,127.113311372798,연스시,4.0,일식-초밥/롤전문,031-574-4240
경기 용인시 기흥구 보정동 498-1,운영시간: 09:00 ~ 21:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/002/zzmenuimg/h4933624_z.jpg,37.3205423778543,http://www.menupan.com/restaurant/onepage.asp?acode=H493362,127.105350758809,가마솥토종순대국,4.2,한식-몸보신,031-262-9813
부산 부산진구 부전동 168-143 1층,운영시간: 17:00 ~ 02:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/004/zzmenuimg/h6015144_z.jpg,35.1571201677583,http://www.menupan.com/restaurant/onepage.asp?acode=H601514,129.061512462328,숙이네 조개구이,3.9,한식,051-327-0366
서울 종로구 신문로2가 1-209,운영시간: 11:30 ~ 21:30  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/h1206554_z.jpg,37.5713501947541,http://www.menupan.com/restaurant/onepage.asp?acode=H120655,126.972016523474,산채향,3.6,한식-일반한식,02-733-1199
제주 제주시 연동 2325-7 연동한일씨티파크,운영시간: 07:00 ~ 03:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/001/zzmenuimg/g60004117_z.jpg,33.4915856416062,http://www.menupan.com/restaurant/onepage.asp?acode=G600041,126.488615777057,어머니빵집,4.0,베이커리,064-752-1281
경기 화성시 향남읍 상신리 941,운영시간: 06:00 ~ 21:00  휴일: 명절휴무,http://www.menupan.com/restaurant/restimg/002/zzmenuimg/h4924424_z.jpg,37.0949877481501,http://www.menupan.com/restaurant/onepage.asp?acode=H492442,126.895863599307,무봉리토종순대국(향남점),3.8,한식,031-366-3398
서울 중구 충무로1가 22-2 우림빌딩 지하,운영시간: 11:30 ~ 23:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/000/zzmenuimg/r10677011_z.jpg,37.5616859649989,http://www.menupan.com/restaurant/onepage.asp?acode=R106770,126.983920932047,명동피자 본점,4.1,양식-이탈리아음식,02-777-8979
부산 남구 대연동 875-13,운영시간: 11:00 ~ 21:40  휴일: 명절,http://www.menupan.com/restaurant/restimg/001/zzmenuimg/h6015215_z.jpg,35.1323626820478,http://www.menupan.com/restaurant/onepage.asp?acode=H601521,129.093526676567,나들목,3.9,한식,051-611-1999
경북 포항시 북구 신흥동 820-9 1층,운영시간: 11:30 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/008/zzmenuimg/r70030823_z.jpg,36.0390716137892,http://www.menupan.com/restaurant/onepage.asp?acode=R700308,129.364232909311,홈파스타 본점,3.7,양식-파스타전문,054-248-8292
강원 강릉시 내곡동 12-6,"운영시간: 09:30 ~ 21:00  휴일: 2, 4주 화요일",http://www.menupan.com/restaurant/restimg/003/zzmenuimg/h2013839_z.jpg,37.7480950072254,http://www.menupan.com/restaurant/onepage.asp?acode=H201383,128.893195285331,남산막국수,4.2,한식-국수전문,033-645-2739
서울 동대문구 장안동 367-3,운영시간: 00:00 ~ 00:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/008/zzmenuimg/h1192284_z.jpg,37.570840898567,http://www.menupan.com/restaurant/onepage.asp?acode=H119228,127.071483460268,한춘상일미간장게장,3.9,한식-해물요리,02-2242-4338
서울 종로구 관수동 43-2,운영시간: 10:30 ~ 24:00  휴일: 명절,http://www.menupan.com/restaurant/restimg/001/zzmenuimg/h1201814_z.jpg,37.5698571093073,http://www.menupan.com/restaurant/onepage.asp?acode=H120181,126.991122718111,가보자굴보쌈,3.8,한식-족발/보쌈,02-2268-5353
경기 광명시 일직동 356-5 1층,운영시간: 10:00 ~ 21:00  휴일: 매주 일요일 휴무,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/h4932654_z.jpg,37.4173925891661,http://www.menupan.com/restaurant/onepage.asp?acode=H493265,126.880325278603,이태공갈치조림,4.2,한식-해물요리,02-899-9237
서울 강남구 청담동 72-1,운영시간: 09:30 ~ 23:30  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/006/zzmenuimg/h1195965_z.jpg,37.5200141519055,http://www.menupan.com/restaurant/onepage.asp?acode=H119596,127.055766917347,청국장과보리밥 청담점,3.9,한식,02-544-3313
서울 마포구 동교동 164-24,운영시간: 00:00 ~ 00:00  휴일: 명절,http://www.menupan.com/restaurant/restimg/004/zzmenuimg/h1191744_z.jpg,37.5563209844721,http://www.menupan.com/restaurant/onepage.asp?acode=H119174,126.924494971519,돈수백,4.0,한식,02-324-3131
경기 하남시 상산곡동 164-24,"운영시간: 11:00 ~ 20:00  휴일: 명절/불규칙휴무,전화확인 후 방문 요망",http://www.menupan.com/restaurant/restimg/004/zzmenuimg/h4923044_z.jpg,37.4926668835545,http://www.menupan.com/restaurant/onepage.asp?acode=H492304,127.233723600659,강계봉진막국수,3.8,한식-국수전문,031-793-8326
경기 포천시 선단동 505-9,"운영시간: 10:00 ~ 22:00  휴일: 첫째, 셋째주 일요일",http://www.menupan.com/restaurant/restimg/007/zzmenuimg/h49226710_z.jpg,37.8502753080791,http://www.menupan.com/restaurant/onepage.asp?acode=H492267,127.165234360285,대복복집,3.8,일식(복요리 전문점),031-535-0303
경기 포천시 소흘읍 고모리 691,운영시간: 11:30 ~ 21:30  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/002/zzmenuimg/r40278210_z.jpg,37.7964134376081,http://www.menupan.com/restaurant/onepage.asp?acode=R402782,127.16027699209,고모리691,4.0,양식-이탈리아음식,031-541-9691
서울 광진구 광장동 102 현대골든텔2차 106호,"운영시간: 11:30 ~ 21:30  휴일: 명절, 8월1일",http://www.menupan.com/restaurant/restimg/009/zzmenuimg/h1192994_z.jpg,37.5515740437622,http://www.menupan.com/restaurant/onepage.asp?acode=H119299,127.110971345015,가온,3.8,한식,02-3436-7100
전남 여수시 봉산동 270-2,운영시간: 09:00 ~ 20:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/h5025853_z.jpg,34.733798977433,http://www.menupan.com/restaurant/onepage.asp?acode=H502585,127.720726668515,두꺼비식당,3.5,한식-해물요리,061-643-1881
서울 서초구 방배동 449-5,운영시간: 11:30 ~ 23:00  휴일: 명절 당일 휴무,http://www.menupan.com/restaurant/restimg/002/zzmenuimg/h1203124_z.jpg,37.4769171920869,http://www.menupan.com/restaurant/onepage.asp?acode=H120312,126.984142675103,시골보쌈&감자옹심이 사당역본점,3.2,한식-족발/보쌈,02-3473-7355
경남 김해시 내동 1120-3 한일상가 2층,운영시간: 11:30 ~ 23:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/001/zzmenuimg/r7003312_z.jpg,35.2364465916173,http://www.menupan.com/restaurant/onepage.asp?acode=R700331,128.866270768876,서가앤쿡 김해내외점,4.2,양식,055-336-6652
강원 속초시 교동 664-102,운영시간: 10:00 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/h2012853_z.jpg,38.2055699525845,http://www.menupan.com/restaurant/onepage.asp?acode=H201285,128.593197864393,춘선네(구 옥미식당),3.8,한식-해물요리,033-635-8052
경기 이천시 마장면 이평리 371,운영시간: 11:00 ~ 21:00  휴일: 명절,http://www.menupan.com/restaurant/restimg/004/zzmenuimg/h4931645_z.jpg,37.2217057872737,http://www.menupan.com/restaurant/onepage.asp?acode=H493164,127.367408468828,이천들밥,3.8,한식-일반한식,031-637-6040
경기 화성시 정남면 보통리 132-1,운영시간: 09:30 ~ 21:30  휴일: 명절,http://www.menupan.com/restaurant/restimg/006/zzmenuimg/h4923766_z.jpg,37.19133447762,http://www.menupan.com/restaurant/onepage.asp?acode=H492376,126.978373619313,샘이깊은물(화성),3.7,한식,031-353-7186
부산 해운대구 우동 1495 신세계백화점 5층,운영시간: 10:30 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/009/zzmenuimg/r60022991_z.jpg,35.1687078764548,http://www.menupan.com/restaurant/onepage.asp?acode=R600229,129.129743928126,씨네드쉐프 센텀시티점,3.7,양식-경양식,051-745-2880
강원 강릉시 금학동 83-1,운영시간: 11:30 ~ 20:30  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/002/zzmenuimg/b2000121_z.jpg,37.7530529945768,http://www.menupan.com/restaurant/onepage.asp?acode=B200012,128.894071943756,디델리(D.deli) 강릉본점,4.4,분식,033-647-1195
충남 아산시 용화동 743 번지,"운영시간: 10:00 ~ 21:00  휴일: 1,2,4주 월요일",http://www.menupan.com/restaurant/restimg/000/zzmenuimg/h3022004_z.jpg,36.7723553830288,http://www.menupan.com/restaurant/onepage.asp?acode=H302200,126.995363677369,서천굴칼국수,3.5,한식-국수전문,041-548-1300
경기 파주시 서패동 240-1,운영시간: 11:00 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/h4929152_z.jpg,37.7129336797507,http://www.menupan.com/restaurant/onepage.asp?acode=H492915,126.693961673934,심학산장어,4.0,한식-몸보신,031-957-9205
서울 마포구 연남동 227-8,운영시간: 17:30 ~ 21:30  휴일: 월요일휴무,http://www.menupan.com/restaurant/restimg/001/zzmenuimg/t16830138_z.jpg,37.5621165880029,http://www.menupan.com/restaurant/onepage.asp?acode=T168301,126.926686752509,베무쵸칸티나(Bmucho CANTINA),4.2,기타/세계,02-324-8455
경기 수원시 권선구 구운동 476-3,운영시간: 00:00 ~ 24:00  휴일: 명절휴무,http://www.menupan.com/restaurant/restimg/006/zzmenuimg/h4936964_z.jpg,37.2810988820754,http://www.menupan.com/restaurant/onepage.asp?acode=H493696,126.973947679561,장터설렁탕,4.3,한식,031-293-1006
제주 제주시 노형동 2736,"운영시간: 11:30 ~ 23:00  휴일: 매월1,3주일요일휴무",http://www.menupan.com/restaurant/restimg/005/zzmenuimg/h6018454_z.jpg,33.4841415830555,http://www.menupan.com/restaurant/onepage.asp?acode=H601845,126.482214240228,어부지리,4.0,한식-해물요리,064-746-4343
울산 남구 무거동 1159-13,"운영시간: 11:30 ~ 22:00  휴일: 명절, 둘째주 일요일",http://www.menupan.com/restaurant/restimg/005/zzmenuimg/h7023154_z.jpg,35.5522612507276,http://www.menupan.com/restaurant/onepage.asp?acode=H702315,129.273593002423,미진돌곱창 본점,3.8,한식-곱창/양구이,052-277-6120
대전 서구 둔산2동 1101-1,운영시간: 17:30 ~ 03:00  휴일: 둘째주 일요일,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/h3022256_z.jpg,36.3506624148076,http://www.menupan.com/restaurant/onepage.asp?acode=H302225,127.374929097442,행복조개찜,3.6,한식-해물요리,042-488-2924
서울 서초구 양재2동 351-2,운영시간: 11:30 ~ 22:00  휴일: 명절,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/j10406532_z.jpg,37.4673518593322,http://www.menupan.com/restaurant/onepage.asp?acode=J104065,127.041778826758,해조,4.3,일식,02-571-2033
서울 서초구 양재2동 277-2,운영시간: 10:00 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/000/zzmenuimg/h12049011_z.jpg,37.4763598882091,http://www.menupan.com/restaurant/onepage.asp?acode=H120490,127.045914888215,평가옥 양재점,3.7,한식,02-3462-1577
충남 서천군 서천읍 사곡리 95-4,운영시간: 12:00 ~ 21:00  휴일: 매주 월요일,http://www.menupan.com/restaurant/restimg/007/zzmenuimg/h3026475_z.jpg,36.0838361191761,http://www.menupan.com/restaurant/onepage.asp?acode=H302647,126.694055052909,금향식당,0.0,한식-닭/오리요리,041-953-4548
경기 고양시 일산서구 덕이동 400-2,운영시간: 11:00 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/h49342530_z.jpg,37.6944860553887,http://www.menupan.com/restaurant/onepage.asp?acode=H493425,126.753507681064,장어미식가,4.2,한식-해물요리,1877-0088
충남 천안시 서북구 두정동 935-1,운영시간: 11:00 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/004/zzmenuimg/r30020426_z.jpg,36.8337153542486,http://www.menupan.com/restaurant/onepage.asp?acode=R300204,127.137722841729,아띠레스토랑,4.3,양식-이탈리아음식,041-554-2299
경기 화성시 비봉면 양노리 562,운영시간: 11:00 ~ 20:00  휴일: 명절,http://www.menupan.com/restaurant/restimg/007/zzmenuimg/h4931072_z.jpg,37.2291407365195,http://www.menupan.com/restaurant/onepage.asp?acode=H493107,126.857647390684,비봉손칼국수,4.1,한식-국수전문,031-356-0722
경기 성남시 분당구 야탑동 379-9,운영시간: 12:30 ~ 02:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/007/zzmenuimg/c40254732_z.jpg,37.4121755055254,http://www.menupan.com/restaurant/onepage.asp?acode=C402547,127.132254653352,송화양꼬치 야탑점,3.7,중식-일반,031-707-7826
서울 강남구 신사동 572-2 104호,"운영시간: 09:00 ~ 20:00  휴일: 명절, 일요일",http://www.menupan.com/restaurant/restimg/000/zzmenuimg/g10160021_z.jpg,37.5248311771364,http://www.menupan.com/restaurant/onepage.asp?acode=G101600,127.025375159872,뺑드빱바,3.8,베이커리,02-543-5232
제주 서귀포시 표선면 가시리 1898-1,운영시간: 10:00 ~ 19:00  휴일: 수요일휴무,http://www.menupan.com/restaurant/restimg/009/zzmenuimg/d6007394_z.jpg,33.3530669699517,http://www.menupan.com/restaurant/onepage.asp?acode=D600739,126.771307965654,우리동네가시리,4.1,카페/주점-카페,064-787-0319
충남 태안군 안면읍 승언리 1317-2,운영시간: 09:30 ~ 20:30  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/007/zzmenuimg/h30226711_z.jpg,36.5042737805832,http://www.menupan.com/restaurant/onepage.asp?acode=H302267,126.33574891011,방포수산,3.7,한식-한정식,041-673-4575
제주 제주시 오라일동 544-9,운영시간: 12:00 ~ 22:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/h6021353_z.jpg,33.4860631578928,http://www.menupan.com/restaurant/onepage.asp?acode=H602135,126.430922868294,기사숯불구이,4.1,한식-갈비,064-712-1192
경기 구리시 토평동 975-8,운영시간: 17:00 ~ 02:00  휴일: 일요일휴무,http://www.menupan.com/restaurant/restimg/000/zzmenuimg/d40222067_z.jpg,37.5901260729136,http://www.menupan.com/restaurant/onepage.asp?acode=D402220,127.145830297748,키노야,3.8,카페/주점-주점,010-4586-0701
서울 서대문구 창천동 13-20,"운영시간: 11:30 ~ 23:00  휴일: 연중무휴, 명절 당일 14:00시 오픈",http://www.menupan.com/restaurant/restimg/000/zzmenuimg/h1198606_z.jpg,37.5577140087546,http://www.menupan.com/restaurant/onepage.asp?acode=H119860,126.938034159636,벽제갈비 신촌본점,3.9,한식-갈비,02-392-8308
부산 동래구 온천2동 707 럭키아파트 일반상가 2-32호,운영시간: 08:00 ~ 23:00  휴일: 명절,http://www.menupan.com/restaurant/restimg/000/zzmenuimg/g60003035_z.jpg,35.2086141889672,http://www.menupan.com/restaurant/onepage.asp?acode=G600030,129.075053916201,씨트론과자점,4.0,베이커리,051-552-0117
울산 남구 삼산동 1479-12,운영시간: 00:00 ~ 24:00  휴일: 명절,http://www.menupan.com/restaurant/restimg/001/zzmenuimg/h7024318_z.jpg,35.5385398364663,http://www.menupan.com/restaurant/onepage.asp?acode=H702431,129.33637416254,서울원조순대,3.8,한식,052-258-5940
충남 서천군 서천읍 군사리 855-2,운영시간: 11:00 ~ 21:30  휴일: 명절,http://www.menupan.com/restaurant/restimg/009/zzmenuimg/h3026596_z.jpg,36.0762215401261,http://www.menupan.com/restaurant/onepage.asp?acode=H302659,126.686709484856,서천한우타운,4.5,한식-생고기/등심,041-953-3377
울산 남구 삼산동 1555-4,운영시간: 12:00 ~ 21:30  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/003/zzmenuimg/h7024332_z.jpg,35.5425406709098,http://www.menupan.com/restaurant/onepage.asp?acode=H702433,129.34214183141,울산숯불갈비,3.8,한식,052-268-5402
서울 강남구 논현동 91-4 3층~5층,운영시간: 11:30 ~ 22:00  휴일: 명절,http://www.menupan.com/restaurant/restimg/000/zzmenuimg/h1195404_z.jpg,37.5214786901541,http://www.menupan.com/restaurant/onepage.asp?acode=H119540,127.035181733078,한우리한정식,3.9,한식,02-541-4270
경북 포항시 북구 양덕동 1781,운영시간: 10:00 ~ 22:00  휴일: 명절,http://www.menupan.com/restaurant/restimg/004/zzmenuimg/h70232410_z.jpg,36.0811081029414,http://www.menupan.com/restaurant/onepage.asp?acode=H702324,129.40221828654,한양보쌈,3.5,한식-족발/보쌈,054-248-7878
경기 김포시 통진읍 서암리 716-1,운영시간: 08:00 ~ 23:00  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/009/zzmenuimg/h4928794_z.jpg,37.6890573495624,http://www.menupan.com/restaurant/onepage.asp?acode=H492879,126.60203382292,어우리설농탕,2.9,한식-기타,031-987-1155
제주 제주시 조천읍 와흘리 산14-17,운영시간: 11:00 ~ 19:00  휴일: 화요일휴무,http://www.menupan.com/restaurant/restimg/007/zzmenuimg/r6002875_z.jpg,33.4581448085219,http://www.menupan.com/restaurant/onepage.asp?acode=R600287,126.661843923472,사려니숲길화덕피자,4.1,양식,064-783-7713
전북 부안군 변산면 격포리 282-83,운영시간: 06:00 ~ 22:30  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/001/zzmenuimg/h50284111_z.jpg,35.6285884453801,http://www.menupan.com/restaurant/onepage.asp?acode=H502841,126.471120601336,격포식당,4.0,한식-해물요리,063-583-5365
경기 용인시 기흥구 신갈동 64-6,운영시간: 11:00 ~ 05:00  휴일: 명절,http://www.menupan.com/restaurant/restimg/004/zzmenuimg/h4924644_z.jpg,37.2729194782452,http://www.menupan.com/restaurant/onepage.asp?acode=H492464,127.110097837042,총각손칼국수,3.6,한식-국수전문,031-282-8474
서울 서초구 잠원동 61-9 스타빌딩 B1F,운영시간: 11:30 ~ 22:00  휴일: 명절휴무,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/c10294556_z.jpg,37.5099871737563,http://www.menupan.com/restaurant/onepage.asp?acode=C102945,127.009766634422,JS가든(JSGarden) 잠원점,4.0,중식-일반,02-595-1221
강원 춘천시 삼천동 37-24,운영시간: 11:00 ~ 22:00  휴일: 명절,http://www.menupan.com/restaurant/restimg/006/zzmenuimg/h2012164_z.jpg,37.869751801557,http://www.menupan.com/restaurant/onepage.asp?acode=H201216,127.705803870527,춘천명물닭갈비막국수,3.4,한식-철판요리,033-257-3069
강원 강릉시 교동 1812-5,운영시간: 11:00 ~ 21:30  휴일: 연중무휴,http://www.menupan.com/restaurant/restimg/005/zzmenuimg/h2016453_z.jpg,37.7488032714095,http://www.menupan.com/restaurant/onepage.asp?acode=H201645,128.897220780002,장독생아구찜,4.2,한식-일반한식,033-648-5857
경기 고양시 일산서구 가좌동 701-3,운영시간: 11:00 ~ 20:30  휴일: 일요일,http://www.menupan.com/restaurant/restimg/006/zzmenuimg/h4932865_z.jpg,37.6854506457616,http://www.menupan.com/restaurant/onepage.asp?acode=H493286,126.720020867282,평양손만두,4.2,한식,031-923-9230
