,station,id,name,category,menu,tel,addr,lat,lng,ribbonType,priceRange
1739,판교,29729,세이카츠,"['일식', '일식돈가스']",등심돈가스(1만원)  ,031-709-9004,경기도 성남시 분당구 삼평동 659 판교 효성 해링턴 타워,37.39803033221324,127.11202819859507,RIBBON_ONE,1~2만원대
1740,판교,12709,알레그리아(판교점),"['디저트/차/베이커리', '커피전문점']","베리에이션커피(4천2백원~6천5백원), 카페라노체(6천원) ",031-696-0305,경기도 성남시 분당구 삼평동 679,37.401239,127.110502,RIBBON_ONE,1만원 미만
1741,판교,30285,양바위,"['한식(육류)', '소고기구이', '양곱창']","한우스페셜(2인 이상, 1인 150g 4만3천원), 특양구이(160g 3만3천원), 대창구이(170g 3만2천원), 특안심(150g 4만5천원), 채끝등심(150g 4만3천원), 한우갈빗살(150g 4만2천원), 한우곱창전골(2만9천원), 철판양밥(2만1천원)",031-706-9288,경기도 성남시 분당구 삼평동 740 판교 호반 써밋 플레이스,37.397322467386175,127.1135630623978,RIBBON_ONE,4~10만원대
1742,판교,30630,양우정(판교점),"['한식(육류)', '소고기구이', '양곱창', '한식(탕/국/찌개/전골)', '곱창전골']","특양구이(160g 3만4천원), 한우대창구이(160g 3만2천원), 한우곱창구이(160g 3만2천원), 양념갈비(280g 4만8천원), 한우꽃등심(150g 5만원), 한우채끝등심(150g 4만6천원), 곱창전골(2만8천원)",031-706-9252,경기도 성남시 분당구 백현동 531 알파리움1단지,37.39584310478506,127.10766121635142,RIBBON_ONE,4~10만원대
1743,판교,28963,이탈리,['이탈리아식'],"피자(1만9천원~2만4천원), 파스타(1만4천원~1만9천원), 피렌체식티본스테이크(5만5천원) ",031-5170-1061,경기도 성남시 분당구 백현동 541 현대백화점 판교점,37.392793537537784,127.11208816175997,RIBBON_ONE,2~4만원대
1744,판교,1847,축산삼다가,"['한식(육류)', '돼지고기구이', '돼지등갈비', '삼겹살']","흑돼지오겹살(각 160g 1만8천원), 삼다등갈비(300g 1만5천원), 삼다생모둠구이(350g 3만5천원, 400g 5만원, 700g 7만원), 점심특선(8천원~1만2천원) ",031-719-6692,경기도 성남시 분당구 궁내동 210-1,37.369384,127.102049,RIBBON_ONE,2~4만원대
1745,판교,852,커피미학,"['디저트/차/베이커리', '카페', '커피전문점']","핸드드립커피(6천원~1만2천5백원), 베리에이션커피(4천8백원~6천5백원) ",031-8017-0723,경기도 성남시 분당구 삼평동 740 판교 호반 써밋 플레이스,37.397233,127.113519,RIBBON_ONE,1만원 미만
1746,판교,30118,파머스마켓팥집,"['디저트/차/베이커리', '빙수', '한식(면류)', '콩국수', '한식(일반한식)', '죽']","팥죽, 팥칼국수, 팥빙수(각 9천원), 단팥죽(6천5백원)",070-8817-8887,경기도 성남시 분당구 운중동 1029-2,37.39022607131441,127.08317115710106,RIBBON_ONE,1만원 미만
1747,판교,30106,헬로오드리,['이탈리아식'],"리조토(2만2천원~2만4천원), 피자(2만2천원~2만4천원), 파스타(2만2천원~4만7천원), 2인세트(헬로 5만9천원, 오드리 5만6천원), 등심스테이크(220g 4만5천원)",031-8017-8746,경기도 성남시 분당구 석운동 6-20,37.379959882597795,127.0470289058939,RIBBON_ONE,1만원 미만
1748,판교,29588,J.S.가든(판교점),"['중식', '북경오리']","XO볶음밥, 산라탕면,  삼선짬뽕(각 1만8천원), 북경오리(소 5만원, 중 8만5천원), 런치코스(3만3천원, 4만4천원, 5만5천원), 디너코스(6만원, 7만5천원, 9만5천원, 20만원)",031-5170-1957,경기도 성남시 분당구 백현동 541 현대백화점 판교점,37.392793537537784,127.11208816175997,NOT,1~2만원대
1749,판교,30158,광화문국밥(판교점),"['한식(탕/국/찌개/전골)', '돼지국밥']","돼지국밥(9천5백원, 특 1만2천5백원), 평양냉면, 저염명란오이무침(각 1만3천원), 돼지수육(1/2접시 1만3천원, 1접시 2만4천원), 피순대(1만7천원), 소왕갈비찜(5만8천원), 매콤양무침(2만2천원)",031-622-7170,경기도 성남시 분당구 백현동 537,37.39426202230159,127.11036477013562,NOT,1만원 미만
1750,판교,31027,기욤(판교아브뉴프랑점),"['디저트/차/베이커리', '베이커리']","마카롱(2천9백원), 커피(6천5백원~1만2천원), 차(8천8백원~9천9백원), 밀푀유쇼콜라(7천2백원), 밀푀유로얄(1만3천9백원)",031-706-6701,경기도 성남시 분당구 삼평동 740 판교 호반 써밋 플레이스,37.3973207561987,127.11356226927,NOT,1만원 미만
1751,판교,30741,까로떼,['이탈리아식'],"런치스테이크세트(3만2천원), 런치파스타세트(2만5천원), 디너스테이크세트(3만9천원), 디너파스타세트(2만5천원), 샐러드(1만4천원~2만9천원), 스테이크(2만5천원~2만8천원), 파스타(1만4천원~1만7천원), 리조토(1만6천원)",010-5016-2099,경기도 성남시 분당구 백현동 591-7,37.3861044896532,127.114942262654,NOT,2~4만원대
1752,판교,26962,더라운지,"['기타', '브런치카페', '디저트/차/베이커리', '카페', '이탈리아식']","베리에이션커피(4천원~6천원), 브런치(1만4천원), 피자(1만6천원~2만3천원), 파스타(2만원~2만4천원), 리조토(1만9천원~2만2천원) ",031-8016-8059,경기도 성남시 분당구 판교동 496 랜드리스타워,37.400367,127.094641,NOT,1~2만원대
1753,판교,29390,데이빗앤룰스,"['기타', '스테이크']","안심스테이크(100g 3만3천원), 채끝등심스테이크, 포터하우스스테이크(각 100g 3만원), 매시드포테이토(1만1천원), 구운계절채소, 콜리플라워퓌레(각 1만2천원), 런치스페셜파스타(2만원~2만2천원) ",031-8016-8910,경기도 성남시 분당구 판교동 567-3 사근재,37.391545,127.099619,NOT,4~10만원대
1754,판교,8111,동생춘,"['중식', '일반중식']"," 짬뽕, 짜장면, 우동(각 6천원), 탕수육(2만5천원) ",041-951-5534,충청남도 서천군 판교면 현암리 146-1,36.15415896697439,126.68971868385773,NOT,1만원 미만
1755,판교,21776,라비떼,['이탈리아식'],"피자(1만7천8백원~2만6천8백원), 파스타(1만6천원~1만9천원), 채끝등심스테이크(240g 4만2천원) ",070-4221-8116,경기도 성남시 분당구 판교동 614-5,37.39157,127.08936,NOT,4~10만원대
1756,판교,19642,레디쉬브라운,"['디저트/차/베이커리', '커피전문점']","핸드드립커피(6천원~1만원), 베리에이션커피(4천9백원~7천원) ",031-8016-2055,경기도 성남시 분당구 백현동 565,37.386215,127.110985,NOT,1만원 미만
1757,판교,27349,루프XXX,"['디저트/차/베이커리', '카페', '술집', '바']","루프스튜, 루프소시지(각 1만5천원), 감자튀김(1만2천원), 치즈플레이트(2만원) ",031-8016-2570,경기도 성남시 분당구 백현동 585-3,37.384991,127.114069,NOT,1~2만원대
1758,판교,30161,메즈클라,"['이탈리아식', '파스타']","타파스(1만1천원), 파스타(1만8천원~3만원), 한우1+채끝등심스테이크(240g 7만원), 마스카포네티라미수(9천원)",031-706-7544,경기도 성남시 분당구 운중동 1026-4,37.39017983753411,127.08228577860396,NOT,2~4만원대
1759,판교,26046,미가온,"['한식(어패류)', '전복']","전복영양돌솥밥, 전복뚝배기(각 1만3천원), 간장게장(2만3천원), 전복죽(1만5천원), 전복회, 전복구이(각 3만원), 산낙지(시가)
",031-8017-6633,경기도 성남시 분당구 운중동 383-1,37.391785,127.056352,NOT,1~2만원대
1760,합정,12679,교다이야,"['일식', '일식우동']","가케우동(7천원, 정식 1만1천원), 니쿠우동, 카레우동(각 9천원, 정식 1만3천원), 가마붓가케우동, 자루우동, 자루붓가케우동(각 8천원, 정식 1만2천원)",02-2654-2645,서울특별시 마포구 합정동 370-8,37.54682,126.9132,RIBBON_TWO,1~2만원대
1761,합정,28387,딥블루레이크,"['디저트/차/베이커리', '커피전문점']","베리에이션커피(3천5백원~6천원), 핸드드립커피(1만원)",02-323-8532,서울특별시 마포구 망원동 411-12,37.555775,126.905635,RIBBON_TWO,1만원 미만
1762,합정,4719,르쁘띠푸,"['디저트/차/베이커리', '디저트카페', '젤라토']","밀푀유몽블랑, 오페라, 마카롤(각 6천4백원), 밀푀유쇼콜라모치(6천8백원), 파네젤라토(4천원), 마카롱(1천8백원)",02-322-2669,서울특별시 마포구 상수동 86-37,37.5499,126.9232,RIBBON_TWO,1만원 미만
1763,합정,25848,베이커리봉교,"['디저트/차/베이커리', '베이커리']","우유크림빵(2천3백원), 꿀바게트(2천8백원), 초코크림빵(2천5백원)",02-322-7062,서울특별시 마포구 상수동 88-13,37.549046452821614,126.92373673832867,RIBBON_TWO,1만원 미만
1764,합정,28257,빠넬로,"['이탈리아식', '파스타', '피자']","피자(1만5천원~6만8천원), 파스타(2만2천원~3만7천원), 포카치아(2만4천원~2만7천원), 채끝등심스테이크(180g 4만2천원), 티본스테이크(700g 7만9천원)",02-322-0920,서울특별시 마포구 서교동 400-22 건우상가주택,37.549353,126.918942,RIBBON_TWO,4~10만원대
1765,합정,3828,스노브,"['디저트/차/베이커리', '디저트카페', '케이크']","프레이즈케이크(6천8백원), 말차케이크(6천원), 커피(3천5백원~5천5백원), 홍차(5천원~6천원), 허브차(4천5백원~5천원)",02-325-5770,서울특별시 마포구 상수동 86-53,37.54974867542175,126.92288049761076,RIBBON_TWO,1만원 미만
1766,합정,6869,스파카나폴리,"['이탈리아식', '피자']","피자(1만4천원~2만7천원), 파스타(1만3천원~1만6천원), 샐러드(9천원~2만4천원)",02-326-2323,서울특별시 마포구 합정동 413-2,37.54888,126.9156,RIBBON_TWO,2~4만원대
1767,합정,29045,옥동식,"['한식(탕/국/찌개/전골)', '돼지곰탕']","돼지곰탕(9천원, 특 1만4천원), 잔술(2천원)",010-5571-9915,서울특별시 마포구 서교동 385-6 3차신도빌라,37.55262,126.914492,RIBBON_TWO,1만원 미만
1768,합정,7927,이치류,"['일식', '일식징기스칸']","양고기생살치살(150g 2만7천원), 양고기생등심(150g 2만5천원), 고급생양갈비(200g 2만9천원)",02-3144-1312,서울특별시 마포구 서교동 395-124,37.55062,126.9191,RIBBON_TWO,2~4만원대
1769,합정,17500,젤라띠젤라띠,"['디저트/차/베이커리', '젤라토']","콘, 컵(각 4천5백원), 포장(3가지맛 1만9천원, 4가지맛 2만6천원, 3만4천원, 6가지맛 5만1천원), 아포가토(5천원)",02-3144-3281,서울특별시 마포구 서교동 407-8,37.55028,126.9223,RIBBON_TWO,1만원 미만
1770,합정,22710,파이브브루잉커피,"['디저트/차/베이커리', '커피전문점']","베리에이션커피, 브루잉커피(각 5천원~7천원), 시그니처드링크(7천원~8천원), 콜드브루라테(6천원), 치즈케이크, 캐러멜누가아몬드케이크(각 6천5백원)",02-324-5815,서울특별시 마포구 서교동 405-10,37.550285,126.920387,RIBBON_TWO,1만원 미만
1771,합정,6963,펠앤콜,"['디저트/차/베이커리', '아이스크림']","싱글(5천2백원), 더블(9천원), 파인트(1만5천원), 반려견아이스크림(2천5백원)",070-4411-1434,서울특별시 마포구 상수동 310-11,37.54813,126.9222,RIBBON_TWO,1만원 미만
1772,합정,5816,피오니,"['디저트/차/베이커리', '케이크']","딸기생크림케이크(6천3백원), 단호박타르트(3천8백원), 커피(hot 3천5백원~5천3백원, iced 4천5백원~5천8백원), 딸기빙수(9천원)",02-333-5325,서울특별시 마포구 서교동 408-8,37.549912,126.921243,RIBBON_TWO,1만원 미만
1773,합정,950,하카다분코,"['일식', '라멘']","인라멘, 청라멘(각 9천원), 차슈덮밥(6천원), 미니차슈덮밥(3천원), 야간차돌단면(1만2천원), 반숙계란(1천원)",02-338-5536,서울특별시 마포구 상수동 93-28,37.54886,126.9237,RIBBON_TWO,1만원 미만
1774,합정,5782,겐로쿠우동,"['일식', '일식우동']","키즈네우동, 자루우동(각7천원, 8천원), 키즈네소바, 자루소바(각 7천5백원), 지도리우동, 니쿠우동(각 8천원), 지도리소바, 니쿠소바(각 8천5백원)",02-325-8555,서울특별시 마포구 서교동 402-18,37.548721,126.920283,RIBBON_ONE,1만원 미만
1775,합정,18337,경기떡집,"['디저트/차/베이커리', '떡']","이티떡, 바람떡, 고구마단호박찰떡, 쑥인절미(각 4천5백원), 모둠영양찰떡, 송편, 고물인절미, 두텁떡(각 4천원), 꿀떡, 절편(각 3천5백원)",02-333-8880,서울특별시 마포구 망원동 378-7,37.555,126.9103,RIBBON_ONE,1만원 미만
1776,합정,26723,구스토타코,"['중남미식', '멕시코식']","타코(7천8백원), 치미창가(1만5천원), 케사디야(1만1천원~1만3천5백원), 부리토, 볼(각 1만3천원~1만4천원), 1인세트(1만9천원~2만4천원), 커플세트(2인 3만원~3만9천원),",02-338-8226,서울특별시 마포구 상수동 146-6,37.5481,126.9228,RIBBON_ONE,1~2만원대
1777,합정,184,대한각,"['중식', '대만식중식']","해물간짜장(8천원), 해물짬뽕(9천원), 해물볶음밥(8천5백원), 토마토소고기탕면(9천원)",02-798-0266,서울특별시 마포구 합정동 473 마포 한강 2차 푸르지오,37.55100941078739,126.91164854350205,RIBBON_ONE,1~2만원대
1778,합정,28567,동무밥상,"['한식(일반한식)', '이북음식']","평양냉면(1만1천원, 곱빼기 1만3천원), 평양돼지국밥(1만원), 찹쌀순대, 명태식해(각 1만2천원), 어복쟁반(8만원), 찐만두(8천원)",02-322-6632,서울특별시 마포구 합정동 381-64,37.548256,126.912569,RIBBON_ONE,1~2만원대
1779,합정,16796,리틀파파포,"['아시아식', '베트남식']","쌀국수(8천원~1만원), 볶음요리(1만원), 호찌민식군만두(6천원)",02-326-2788,서울특별시 마포구 합정동 413-15,37.548733,126.916391,RIBBON_ONE,1만원 미만
1780,합정,18799,맛이차이나,"['중식', '일반중식']","짜장면(7천원), 공부탕면, 삼선짬뽕(각 9천원) 게살볶음밥, 새우볶음밥(각 1만원), 탕수육(소 1만7천원, 중 2만4천원, 대 3만1천원), 크림새우(소 1만6천원, 중 2만3천원, 대 3만원)",02-322-2653,서울특별시 마포구 상수동 321-1,37.547556,126.920844,RIBBON_ONE,1만원 미만
1781,합정,29305,몰토베네,"['이탈리아식', '파스타', '피자']","피자(1만9천원~3만원), 파스타(1만9천원~2만6천원), 살치살스테이크(250g 3만8천원)",02-6407-5678,서울특별시 마포구 합정동 361-20,37.546217,126.91664,RIBBON_ONE,4~10만원대
1782,합정,6941,몽카페그레고리,"['디저트/차/베이커리', '디저트카페']","밀푀유(8천8백원~9천1백원), 타르트타탱(1만1천2백원), 티라미수(6천5백원), 캐러멜라테(hot 5천5백원, iced 5천7백원), 차(7천3백원~1만2천원), 커피(5천원~6천3백원)",02-322-9579,서울특별시 마포구 합정동 410-11,37.54829,126.9188,RIBBON_ONE,1만원 미만
1783,합정,29410,바삭마차,"['일식', '일식돈가스']","수제등심돈가스(2천5백원), 맥앤치즈롤가스, 고구마치즈롤가스,할라피뇨햄롤가스,콰트롤치즈롤가스(각 3천5백원), 치킨가스(3천원)",02-336-4486,서울특별시 마포구 망원동 412-52,37.555286,126.906548,RIBBON_ONE,1만원 미만
1784,합정,3036,본가,"['한식(어패류)', '백합']","백합정식(4인 14만원), 백합무침+백합죽(4인 9만2천원), 백합죽(1만3천원) ",063-563-5888,전라북도 고창군 고창읍 석정리 727 2층,35.431556466251344,126.73986853879362,RIBBON_ONE,2~4만원대
1785,합정,31254,브렛피자,"['이탈리아식', '피자']","마르게리타피자(1만8천원), 문어샐러드, 페퍼로니피자(각 2만3천원), 타르투파타피자(2만4천원), 봉골레파스타(2만1천원), 산타마리아리조토(2만1천원), 시스토라소시지파스타(2만4천원)",02-324-3284,서울특별시 마포구 상수동 328-4,37.5473486968425,126.922484643154,RIBBON_ONE,1~2만원대
1786,합정,29916,소금집델리,"['기타', '샌드위치', '샤퀴테리']","콜드샌드위치(1만2천원~1만4천원), 핫샌드위치(1만3천원~1만4천원), 샤퀴테리보드(2만8천원~4만6천원), 핫플래터(1만4천원~1만6천원)",02-336-2617,서울특별시 마포구 망원동 57-38,37.556823649468,126.90823736311545,RIBBON_ONE,1~2만원대
1787,합정,1480,쉐시몽,"['유럽식', '프랑스식']","점심코스(4만5천원), 저녁코스(7만5천원)",02-730-1045,서울특별시 마포구 서교동 478-3 동궁빌딩,37.555174,126.914191,RIBBON_ONE,4~10만원대
1788,합정,6118,앤트러사이트,"['디저트/차/베이커리', '커피전문점']","블렌딩커피(hot 5천원, iced 5천5백원), 싱글오리진커피(hot 5천원~6천원, iced 5천5백원~6천6백원), 베리에이션커피(5천원~6천5백원)",02-322-7850,서울특별시 마포구 합정동 357-6,37.54577,126.9184,RIBBON_ONE,1만원 미만
1789,합정,6957,양화정,"['한식(육류)', '돼지갈비', '소고기구이']","한돈양념구이(250g 1만6천원), 소갈비(1대 1만8천원), 한우육회(200g 3만원), 갈비탕(9천원)",02-323-5777,서울특별시 마포구 합정동 383-26,37.549391,126.911976,RIBBON_ONE,2~4만원대
1790,신사,28946,더그린테이블,"['유럽식', '프랑스식']","런치코스(6만원), 디너코스(12만원),  와인페어링(8만5천원)",02-591-2672,서울특별시 강남구 신사동 655-4,37.525295,127.038559,RIBBON_THREE,10~20만원대
1791,신사,27107,랩트웬티포,"['유럽식', '프랑스식', '컨템퍼러리']","런치코스(5만5천원), 디너코스(13만원)",02-511-4523,서울특별시 강남구 신사동 643-1,37.527315674191364,127.0352470455595,RIBBON_THREE,10~20만원대
1792,신사,6949,류니끄,"['컨템퍼러리', '분자요리']","런치코스(12만원), 디너코스(23만원), 와인페어링(7만원, 15만원)",02-546-9279,서울특별시 강남구 신사동 520-1,37.52066,127.0216,RIBBON_THREE,20만원 이상
1793,신사,6783,스시선수,"['일식', '스시']","사시미세트, 도미조림세트, 지라시스시세트, 장어덮밥세트(각 6만5천원), 런치오마카세(11만원부터), 디너오마카세(25만원부터), 디너스시코스(13만원)",02-514-0812,서울특별시 강남구 신사동 651-16 호림아트센터 2빌딩,37.52283,127.0364,RIBBON_THREE,10~20만원대
1794,신사,28480,스시인,"['일식', '스시']","스시오마카세(22만원), 사시미오마카세(27만원), 점심스시오마카세(16만원)",02-543-7636,서울특별시 강남구 신사동 645-28,37.52564362453765,127.03453581305318,RIBBON_THREE,20만원 이상
1795,신사,15931,파씨오네,"['유럽식', '프랑스식']","런치코스(4만5천원), 디너코스(8만원)",02-546-7719,서울특별시 강남구 신사동 646-23,37.52542,127.0367,RIBBON_THREE,4~10만원대
1796,신사,29330,한식공간,"['한식(일반한식)', '모던한식']","점심상차림(6만원), 저녁상차림(13만원)",02-747-8104,서울특별시 종로구 원서동 219,37.577809,126.988312,RIBBON_THREE,10~20만원대
1797,신사,28351,가온,"['한식(일반한식)', '모던한식']",가온코스(20만원),02-545-9845,서울특별시 강남구 신사동 651-24 호림아트센터 1빌딩,37.522651,127.035952,RIBBON_TWO,20만원 이상
1798,신사,20475,갓포아키,"['일식', '갓포요리']","전채요리(8천원~2만5천원), 구이(1만원~4만8천원), 조림(2만8천원~3만8천원), 튀김(9천원~3만3천원)",02-540-8669,서울특별시 강남구 신사동 651-5 쿠키빌딩,37.522981,127.036214,RIBBON_TWO,2~4만원대
1799,신사,29226,갓포치유,"['일식', '갓포요리']","코스(8만5천원), 장어덮밥(3만8천원), 전복파스타(2만8천원), 우동스키야키(3만5천원), 토마토스튜(2만5천원), 모둠사시미(2인 5만8천원, 3인 7만8천원, 4인 9만8천원)",070-7750-5585,서울특별시 강남구 신사동 647-2,37.525244,127.036164,RIBBON_TWO,4~10만원대
1800,신사,29206,고료리켄,"['일식', '퓨전일식']",오마카세코스(18만원),02-511-7809,서울특별시 강남구 신사동 631-28,37.52300901428518,127.03480609700759,RIBBON_TWO,10~20만원대
1801,신사,5050,구스테이크528,"['기타', '스테이크']","포터하우스(100g 3만3천원), 티본(100g 3만1천원), 엘본(100g 2만7천원), 본인립아이, 토마호크(각 100g 3만원), 크림스피나치, 아스파라거스구이(소 9천9백원, 중 1만7천원)",02-511-0917,서울특별시 강남구 신사동 528-3 덕산빌딩,37.52288,127.0206,RIBBON_TWO,4~10만원대
1802,신사,29411,당옥,"['디저트/차/베이커리', '일본디저트']","와케이크(1천9백원~2천5백원), 제철와케이크(2천9백원), 깨푸딩(2천5백원), 다시마키샌드( 8천5백원), 가츠샌드(1만원), 당옥타르트(1호 2만5천원, 3호 5만원, 조각 7천5백원), 당옥녹차(5천원), 당옥말차(6천5백원), 빙수(1만원~2만5천원)",02-3443-1227,서울특별시 강남구 신사동 521-5,37.520066,127.020428,RIBBON_TWO,1만원 미만
1803,신사,4760,더키친살바토레쿠오모,"['이탈리아식', '파스타', '피자']","애피타이저(1만9천원~2만3천원), 피자(2만1천원~3만5천원), 파스타(2만1천원~3만5천원), 런치뷔페메뉴(2만4천원), 나폴리풍생선요리(5만3천원), 토마호크스테이크(15만원), 이베리코돼지등심스테이크(3만9천원)",02-3447-0071,서울특별시 강남구 신사동 646-2 영안빌딩,37.52562,127.036,RIBBON_TWO,2~4만원대
1804,신사,5722,듀자미,"['디저트/차/베이커리', '디저트카페']","캐러멜소금케이크, 딸기생크림케이크(각 6천7백원), 말차산딸기케이크(6천5백원), 밀푀유말차케이크, 몽블랑(각 8천원), 딸기티라미수케이크(7천5백원), 딸기한가득(8천5백원), 커피(5천5백원~8천5백원)",02-3443-0030,서울특별시 강남구 신사동 535-9,37.51933,127.0226,RIBBON_TWO,1만원 미만
1805,신사,6704,따뚱,"['중식', '북경오리', '일반중식', '북경식중식']","베이징덕(9만원), 어향소스가지요리(소 3만1천원, 대 4만1천원), 새우냉채(소 3만9천원, 대 5만5천원), 모둠해산물샥스핀건강수프(2만5천원), 런치코스(3만3천원~8만5천원), 송구영신코스(6만5천원~12만5천원), 찹쌀탕수육(소 3만2천원 대 4만5천원), 동파육(소 3만 5천원 대 5만2천원), 삼선짜장면(1만4천원), 삼선짬뽕(1만8천원)",02-6710-1888,서울특별시 서초구 잠원동 6-1 리버사이드호텔,37.51853,127.0181,RIBBON_TWO,4~10만원대
1806,신사,30598,랑꼬뉴,"['디저트/차/베이커리', '디저트카페', '카페']","호박씨프랄리네(8천원), 미모사타르트(8천5백원), 몽블랑(8천9백원), 딸기바질타르트(9천8백원), 피낭시에(3천3백원), 파블로바(7천5백원)",02-512-6767,서울특별시 강남구 신사동 556-27,37.521948067999524,127.02613587766409,RIBBON_TWO,1만원 미만
1807,신사,5035,마망갸또,"['디저트/차/베이커리', '디저트카페', '캐러멜']","생캐러멜(1천2백원), 캐러멜티라미수(7천원), 캐러멜롤, 트리플쇼콜라(각 6천8백원), 캐러멜헤이즐넛(7천9백원), 캐러멜빙수(9천5백원, 1만5천원)",070-4353-5860,서울특별시 강남구 신사동 524-27,37.52223,127.0215,RIBBON_TWO,1만원 미만
1808,신사,30189,마카롱쿠튀르,"['디저트/차/베이커리', '마카롱']","마카롱(3천원), 선물포장(6구 2만1천원, 10구 3만3천원, 15구 4만8천원)",02-540-0317,서울특별시 강남구 신사동 523-33 덕호빌딩,37.52178699820449,127.0205113710491,RIBBON_TWO,1만원 미만
1809,신사,305,만두집,"['한식(면류)', '만둣국']","만둣국(1만1천원), 빈대떡(2만원), 고추전(1만6천원), 만두전골(6만원), 콩비지(1만원)",02-544-3710,서울특별시 강남구 신사동 661-1,37.52789,127.0389,RIBBON_TWO,1~2만원대
1810,신사,28584,몽고네,"['이탈리아식', '파스타']","봉골레, 라구파스타(각 2만8천원), 라비올리(3만2천원), 뇨키(2만8천원), 런치코스(6만원), 디저코스(11만원)",02-540-0680,서울특별시 강남구 신사동 665-10,37.525231,127.039135,RIBBON_TWO,4~10만원대
1811,신사,28574,백곰막걸리&양조장,"['술집', '막걸리전문점', '한식주점']","간재미찜, 피꼬막미나리초무침, 오징어김치전(각 2만4천원), 딱새우찜, 달고기소금구이(각 2만8천원), 막걸리(4천원~3만9천원), 맑은술(6천원~7만9천원)",02-540-7644,서울특별시 강남구 신사동 657-7,37.525897,127.037065,RIBBON_TWO,2~4만원대
1812,신사,403,보나세라,"['이탈리아식', '파스타']","런치코스(7만2천원), 디너코스(13만5천원)",02-543-6668,서울특별시 강남구 신사동 650-1,37.52363,127.0356,RIBBON_TWO,4~10만원대
1813,신사,6789,부자피자,"['이탈리아식', '피자']","피자(8천5백원~2만3천3백원), 칼조네(2만2천원~2만4천9백원), 라자냐(2만1천5백원), 샐러드(1만4천9백원~1만7천4백원)",02-794-9474,서울특별시 용산구 한남동 743-33,37.53723,126.9998,RIBBON_TWO,2~4만원대
1814,신사,29417,비스포크420,"['기타', '그릴']","라구타르트(9천원),  트러플부라타(2만8천원), 보리굴비스파게티니( 3만원), 뉴욕스트립스테이크(4만2천원, 7만9천원)",02-3448-9929,서울특별시 강남구 신사동 651-6,37.523027,127.036374,RIBBON_TWO,4~10만원대
1815,신사,29498,비파티세리,"['디저트/차/베이커리', '베이커리']","퀸마망(4천5백원~5천원), 라즈베리초코스콘, 블루베리레몬스콘(각3천5백원),초콜릿무스돔, 치즈케이크, 스트로베리타르트(각 7천원), 초콜릿바나나아몬드크로아상, 시즈널아몬드크로아상(각 4천5백원)",02-517-0033,서울특별시 강남구 신사동 546-17 인자빌딩,37.52200273259967,127.02324447745279,RIBBON_TWO,1만원 미만
1816,신사,6876,삐아프,"['디저트/차/베이커리', '초콜릿']","초콜릿(2구 6천5백원, 4구 1만2천원, 6구 1만7천원, 10구 2만7천원, 15구 3만9천원), 초콜릿마카롱(3천원), 아이스초콜릿(180ml 5천5백원, 1L 2만6천원)",02-545-0317,서울특별시 강남구 신사동 523-31,37.52151,127.0207,RIBBON_TWO,1만원 미만
1817,신사,472,삼원가든,"['한식(육류)', '소갈비', '소고기구이', '소불고기']","양념갈비(160g 4만4천원), 생갈비꽃살(120g 5만5천원), 한우불고기(200g 3만9천원), 한우생갈비(150g 8만1천원), 한우양념갈비(150g 6만3천원), 한우생등심(130g 6만8천원), 육회(5만5천원), 갈비탕(1만6천원), 보양갈비탕(3만4천원)",02-548-3030,서울특별시 강남구 신사동 623-5 삼원가든,37.52494,127.0326,RIBBON_TWO,10~20만원대
1818,신사,25575,소나,"['디저트/차/베이커리', '디저트카페']","단품디저트(1만3천원~1만4천원), 3코스디저트(1인 2만4천원), 2코스디저트(2인 2만9천원), 프티푸르카트세트(2만6천원)",02-515-3246,서울특별시 강남구 신사동 520-1,37.52066,127.0216,RIBBON_TWO,1~2만원대
1819,신사,30599,쇼토,"['디저트/차/베이커리', '디저트카페', '케이크']","초코바나나쇼토(8천2백원), 딸기쇼토(9천3백원), 연유캐러멜푸딩(4천3백원), 얼그레이로브(4천3백원), 글레이즈드레몬로브(4천3백원), 카카오닙로브(3천8백원), 카카오브라우니(3천8백원)",02-512-3625,서울특별시 강남구 신사동 550-14,37.52384777173811,127.02430843056398,RIBBON_TWO,1만원 미만
1820,가능,1534,낙원,"['한식(육류)', '소갈비', '소고기구이']","한우특선대갈비, 한우양념대갈비(200g 각 9만8천원), 한우꽃등심(130g 7만3천원), 한우등심불고기(4만5천원), 평양냉면(1만5천원), 점심반상(2만2천원~2만6천원)",02-2660-9010,서울특별시 강서구 외발산동 426 메이필드호텔,37.54683,126.8186,RIBBON_THREE,4~10만원대
1821,가능,198,도원,"['중식', '일반중식', '북경식중식']","해황소스활해산물, 해황소스활바닷가재(각 12만원), 북경식 오리(13만원), 계절특선(15만원), 점심약식동원코스(9만5천원, 11만5천원, 25만원), 저녁약식동원코스(12만5천원, 17만5천원, 25만원), 탕수육(4만7천원)",02-310-7300,서울특별시 중구 태평로2가 23 더 플라자,37.56466,126.9782,RIBBON_THREE,10~20만원대
1822,가능,26655,라연,"['한식(일반한식)', '모던한식']","점심코스(10만9천원, 15만원, 19만9천원), 저녁코스(19만8천원, 28만원)",02-2230-3367,서울특별시 중구 장충동2가 202,37.55698,127.0059,RIBBON_THREE,20만원 이상
